Tx1,Tx2,Tx3,Position_Label,Coordinate_Hint
-41,-42,-43,P5,"(0.71, 0.71)"
-41,-42,-43,P5,"(0.71, 0.71)"
-41,-42,-43,P5,"(0.71, 0.71)"
-41,-42,-43,P5,"(0.71, 0.71)"
-41,-43,-42,P5,"(0.71, 0.71)"
-41,-44,-43,P5,"(0.71, 0.71)"
-41,-44,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-43,-43,P5,"(0.71, 0.71)"
-41,-43,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-44,-43,P5,"(0.71, 0.71)"
-42,-43,-43,P5,"(0.71, 0.71)"
-42,-43,-43,P5,"(0.71, 0.71)"
-42,-43,-43,P5,"(0.71, 0.71)"
-42,-43,-43,P5,"(0.71, 0.71)"
-42,-42,-43,P5,"(0.71, 0.71)"
-41,-43,-41,P5,"(0.71, 0.71)"
-41,-43,-43,P5,"(0.71, 0.71)"
-42,-43,-44,P5,"(0.71, 0.71)"
-41,-42,-43,P5,"(0.71, 0.71)"
-41,-43,-43,P5,"(0.71, 0.71)"
-42,-43,-43,P5,"(0.71, 0.71)"
-41,-43,-43,P5,"(0.71, 0.71)"
-41,-40,-43,P5,"(0.71, 0.71)"
-41,-40,-43,P5,"(0.71, 0.71)"
-41,-40,-43,P5,"(0.71, 0.71)"
-41,-40,-43,P5,"(0.71, 0.71)"
-41,-40,-42,P5,"(0.71, 0.71)"
-41,-39,-42,P5,"(0.71, 0.71)"
-41,-39,-42,P5,"(0.71, 0.71)"
-42,-39,-42,P5,"(0.71, 0.71)"
-41,-39,-42,P5,"(0.71, 0.71)"
-41,-40,-43,P5,"(0.71, 0.71)"
-41,-44,-43,P5,"(0.71, 0.71)"
-41,-46,-43,P5,"(0.71, 0.71)"
-41,-45,-43,P5,"(0.71, 0.71)"
-41,-44,-43,P5,"(0.71, 0.71)"
-41,-43,-42,P5,"(0.71, 0.71)"
-41,-43,-42,P5,"(0.71, 0.71)"
-41,-43,-42,P5,"(0.71, 0.71)"
-38,-41,-42,P5,"(0.71, 0.71)"
-41,-42,-42,P5,"(0.71, 0.71)"
-41,-42,-42,P5,"(0.71, 0.71)"
-41,-42,-42,P5,"(0.71, 0.71)"
-42,-41,-42,P5,"(0.71, 0.71)"
-42,-41,-44,P5,"(0.71, 0.71)"
-42,-41,-44,P5,"(0.71, 0.71)"
-42,-41,-43,P5,"(0.71, 0.71)"
-42,-40,-43,P5,"(0.71, 0.71)"
-41,-40,-44,P5,"(0.71, 0.71)"
-42,-42,-43,P5,"(0.71, 0.71)"
-42,-42,-43,P5,"(0.71, 0.71)"
-42,-42,-43,P5,"(0.71, 0.71)"
-42,-42,-43,P5,"(0.71, 0.71)"
-42,-40,-42,P5,"(0.71, 0.71)"
-41,-40,-42,P5,"(0.71, 0.71)"
-41,-40,-42,P5,"(0.71, 0.71)"
-41,-40,-42,P5,"(0.71, 0.71)"
-41,-40,-42,P5,"(0.71, 0.71)"
-41,-40,-42,P5,"(0.71, 0.71)"
-41,-41,-43,P5,"(0.71, 0.71)"
-41,-41,-43,P5,"(0.71, 0.71)"
-41,-41,-43,P5,"(0.71, 0.71)"
-41,-41,-43,P5,"(0.71, 0.71)"
-41,-41,-43,P5,"(0.71, 0.71)"
-41,-41,-43,P5,"(0.71, 0.71)"
-41,-41,-43,P5,"(0.71, 0.71)"
-41,-41,-43,P5,"(0.71, 0.71)"
-41,-41,-43,P5,"(0.71, 0.71)"
-41,-41,-43,P5,"(0.71, 0.71)"
-41,-41,-43,P5,"(0.71, 0.71)"
-41,-41,-43,P5,"(0.71, 0.71)"
-41,-41,-43,P5,"(0.71, 0.71)"
-41,-41,-43,P5,"(0.71, 0.71)"
-43,-41,-43,P5,"(0.71, 0.71)"
-42,-42,-44,P5,"(0.71, 0.71)"
-40,-40,-42,P5,"(0.71, 0.71)"
-40,-41,-42,P5,"(0.71, 0.71)"
-39,-40,-42,P5,"(0.71, 0.71)"
-39,-40,-42,P5,"(0.71, 0.71)"
-40,-40,-42,P5,"(0.71, 0.71)"
-39,-42,-43,P5,"(0.71, 0.71)"
-40,-41,-42,P5,"(0.71, 0.71)"
-39,-36,-42,P5,"(0.71, 0.71)"
-40,-43,-42,P5,"(0.71, 0.71)"
-40,-44,-42,P5,"(0.71, 0.71)"
-39,-44,-42,P5,"(0.71, 0.71)"
-40,-45,-42,P5,"(0.71, 0.71)"
-40,-47,-42,P5,"(0.71, 0.71)"
-40,-46,-41,P5,"(0.71, 0.71)"
-41,-45,-41,P5,"(0.71, 0.71)"
-41,-43,-43,P5,"(0.71, 0.71)"
-41,-45,-42,P5,"(0.71, 0.71)"
-42,-45,-43,P5,"(0.71, 0.71)"
-42,-45,-43,P5,"(0.71, 0.71)"
-42,-45,-43,P5,"(0.71, 0.71)"
-42,-45,-43,P5,"(0.71, 0.71)"
-43,-44,-43,P5,"(0.71, 0.71)"
-44,-44,-43,P5,"(0.71, 0.71)"
-44,-44,-43,P5,"(0.71, 0.71)"
-44,-44,-43,P5,"(0.71, 0.71)"
-44,-44,-43,P5,"(0.71, 0.71)"
-43,-45,-43,P5,"(0.71, 0.71)"
-43,-46,-43,P5,"(0.71, 0.71)"
-43,-46,-43,P5,"(0.71, 0.71)"
-43,-46,-43,P5,"(0.71, 0.71)"
-42,-45,-42,P5,"(0.71, 0.71)"
-42,-46,-42,P5,"(0.71, 0.71)"
-42,-47,-43,P5,"(0.71, 0.71)"
-42,-47,-43,P5,"(0.71, 0.71)"
-42,-47,-43,P5,"(0.71, 0.71)"
-43,-46,-43,P5,"(0.71, 0.71)"
-43,-48,-42,P5,"(0.71, 0.71)"
-42,-48,-41,P5,"(0.71, 0.71)"
-43,-48,-41,P5,"(0.71, 0.71)"
-42,-48,-38,P5,"(0.71, 0.71)"
-43,-47,-42,P5,"(0.71, 0.71)"
-42,-47,-42,P5,"(0.71, 0.71)"
-43,-47,-42,P5,"(0.71, 0.71)"
-43,-48,-42,P5,"(0.71, 0.71)"
-44,-47,-42,P5,"(0.71, 0.71)"
-42,-48,-42,P5,"(0.71, 0.71)"
-43,-47,-42,P5,"(0.71, 0.71)"
-43,-47,-42,P5,"(0.71, 0.71)"
-43,-46,-42,P5,"(0.71, 0.71)"
-42,-48,-42,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-44,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-42,-43,-41,P5,"(0.71, 0.71)"
-43,-42,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-43,-43,-42,P5,"(0.71, 0.71)"
-45,-35,-36,P6,"(1.06, 0.71)"
-45,-35,-36,P6,"(1.06, 0.71)"
-46,-36,-36,P6,"(1.06, 0.71)"
-47,-35,-36,P6,"(1.06, 0.71)"
-47,-37,-36,P6,"(1.06, 0.71)"
-47,-35,-36,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-47,-35,-36,P6,"(1.06, 0.71)"
-46,-37,-36,P6,"(1.06, 0.71)"
-46,-36,-36,P6,"(1.06, 0.71)"
-46,-35,-37,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-47,-36,-38,P6,"(1.06, 0.71)"
-46,-35,-37,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-45,-35,-36,P6,"(1.06, 0.71)"
-47,-35,-36,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-46,-32,-36,P6,"(1.06, 0.71)"
-46,-35,-37,P6,"(1.06, 0.71)"
-46,-36,-37,P6,"(1.06, 0.71)"
-45,-36,-38,P6,"(1.06, 0.71)"
-45,-35,-36,P6,"(1.06, 0.71)"
-46,-35,-39,P6,"(1.06, 0.71)"
-45,-35,-36,P6,"(1.06, 0.71)"
-46,-35,-37,P6,"(1.06, 0.71)"
-46,-35,-38,P6,"(1.06, 0.71)"
-45,-35,-38,P6,"(1.06, 0.71)"
-45,-35,-36,P6,"(1.06, 0.71)"
-47,-35,-36,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-47,-37,-37,P6,"(1.06, 0.71)"
-45,-37,-36,P6,"(1.06, 0.71)"
-47,-35,-36,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-45,-37,-36,P6,"(1.06, 0.71)"
-47,-35,-37,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-45,-35,-37,P6,"(1.06, 0.71)"
-46,-35,-37,P6,"(1.06, 0.71)"
-45,-35,-36,P6,"(1.06, 0.71)"
-47,-35,-36,P6,"(1.06, 0.71)"
-46,-35,-37,P6,"(1.06, 0.71)"
-46,-35,-37,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-45,-36,-37,P6,"(1.06, 0.71)"
-46,-35,-37,P6,"(1.06, 0.71)"
-46,-36,-36,P6,"(1.06, 0.71)"
-46,-35,-38,P6,"(1.06, 0.71)"
-46,-37,-37,P6,"(1.06, 0.71)"
-47,-37,-37,P6,"(1.06, 0.71)"
-47,-37,-36,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-46,-35,-38,P6,"(1.06, 0.71)"
-48,-35,-37,P6,"(1.06, 0.71)"
-47,-35,-36,P6,"(1.06, 0.71)"
-47,-35,-36,P6,"(1.06, 0.71)"
-48,-35,-37,P6,"(1.06, 0.71)"
-47,-35,-36,P6,"(1.06, 0.71)"
-47,-37,-37,P6,"(1.06, 0.71)"
-47,-36,-36,P6,"(1.06, 0.71)"
-47,-35,-38,P6,"(1.06, 0.71)"
-47,-36,-38,P6,"(1.06, 0.71)"
-48,-35,-38,P6,"(1.06, 0.71)"
-47,-35,-36,P6,"(1.06, 0.71)"
-46,-37,-38,P6,"(1.06, 0.71)"
-47,-35,-36,P6,"(1.06, 0.71)"
-46,-35,-39,P6,"(1.06, 0.71)"
-46,-35,-38,P6,"(1.06, 0.71)"
-47,-35,-36,P6,"(1.06, 0.71)"
-47,-35,-37,P6,"(1.06, 0.71)"
-46,-37,-37,P6,"(1.06, 0.71)"
-46,-37,-38,P6,"(1.06, 0.71)"
-47,-35,-36,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-47,-35,-38,P6,"(1.06, 0.71)"
-45,-36,-36,P6,"(1.06, 0.71)"
-46,-36,-36,P6,"(1.06, 0.71)"
-47,-36,-36,P6,"(1.06, 0.71)"
-47,-35,-37,P6,"(1.06, 0.71)"
-45,-35,-38,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-47,-35,-37,P6,"(1.06, 0.71)"
-47,-35,-36,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-47,-35,-36,P6,"(1.06, 0.71)"
-45,-33,-36,P6,"(1.06, 0.71)"
-46,-35,-37,P6,"(1.06, 0.71)"
-45,-35,-37,P6,"(1.06, 0.71)"
-45,-36,-37,P6,"(1.06, 0.71)"
-46,-36,-38,P6,"(1.06, 0.71)"
-46,-35,-37,P6,"(1.06, 0.71)"
-46,-36,-37,P6,"(1.06, 0.71)"
-46,-35,-37,P6,"(1.06, 0.71)"
-45,-35,-37,P6,"(1.06, 0.71)"
-46,-35,-37,P6,"(1.06, 0.71)"
-44,-35,-37,P6,"(1.06, 0.71)"
-44,-35,-36,P6,"(1.06, 0.71)"
-44,-35,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-35,-37,P6,"(1.06, 0.71)"
-45,-31,-38,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-46,-31,-38,P6,"(1.06, 0.71)"
-47,-35,-36,P6,"(1.06, 0.71)"
-46,-31,-36,P6,"(1.06, 0.71)"
-46,-35,-36,P6,"(1.06, 0.71)"
-45,-35,-36,P6,"(1.06, 0.71)"
-45,-35,-38,P6,"(1.06, 0.71)"
-45,-36,-36,P6,"(1.06, 0.71)"
-45,-35,-37,P6,"(1.06, 0.71)"
-44,-35,-37,P6,"(1.06, 0.71)"
-44,-35,-37,P6,"(1.06, 0.71)"
-45,-35,-36,P6,"(1.06, 0.71)"
-46,-36,-36,P6,"(1.06, 0.71)"
-46,-31,-37,P6,"(1.06, 0.71)"
-45,-35,-36,P6,"(1.06, 0.71)"
-45,-35,-38,P6,"(1.06, 0.71)"
-44,-35,-37,P6,"(1.06, 0.71)"
-46,-31,-38,P6,"(1.06, 0.71)"
-46,-30,-39,P6,"(1.06, 0.71)"
-46,-30,-39,P6,"(1.06, 0.71)"
-46,-30,-39,P6,"(1.06, 0.71)"
-50,-30,-37,P6,"(1.06, 0.71)"
-45,-30,-37,P6,"(1.06, 0.71)"
-46,-29,-37,P6,"(1.06, 0.71)"
-46,-29,-37,P6,"(1.06, 0.71)"
-46,-29,-37,P6,"(1.06, 0.71)"
-45,-30,-37,P6,"(1.06, 0.71)"
-49,-28,-38,P6,"(1.06, 0.71)"
-50,-28,-37,P6,"(1.06, 0.71)"
-48,-28,-37,P6,"(1.06, 0.71)"
-51,-28,-38,P6,"(1.06, 0.71)"
-49,-28,-37,P6,"(1.06, 0.71)"
-49,-28,-37,P6,"(1.06, 0.71)"
-50,-28,-38,P6,"(1.06, 0.71)"
-51,-29,-39,P6,"(1.06, 0.71)"
-47,-30,-37,P6,"(1.06, 0.71)"
-47,-31,-37,P6,"(1.06, 0.71)"
-48,-37,-38,P6,"(1.06, 0.71)"
-47,-36,-38,P6,"(1.06, 0.71)"
-47,-35,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-47,-30,-39,P6,"(1.06, 0.71)"
-53,-30,-37,P6,"(1.06, 0.71)"
-53,-30,-37,P6,"(1.06, 0.71)"
-53,-30,-37,P6,"(1.06, 0.71)"
-53,-34,-37,P6,"(1.06, 0.71)"
-52,-34,-37,P6,"(1.06, 0.71)"
-51,-35,-37,P6,"(1.06, 0.71)"
-49,-30,-37,P6,"(1.06, 0.71)"
-47,-30,-38,P6,"(1.06, 0.71)"
-49,-29,-37,P6,"(1.06, 0.71)"
-48,-28,-37,P6,"(1.06, 0.71)"
-48,-29,-38,P6,"(1.06, 0.71)"
-44,-30,-38,P6,"(1.06, 0.71)"
-44,-28,-37,P6,"(1.06, 0.71)"
-44,-29,-38,P6,"(1.06, 0.71)"
-44,-29,-37,P6,"(1.06, 0.71)"
-45,-33,-36,P6,"(1.06, 0.71)"
-50,-30,-37,P6,"(1.06, 0.71)"
-48,-28,-37,P6,"(1.06, 0.71)"
-49,-27,-37,P6,"(1.06, 0.71)"
-48,-28,-40,P6,"(1.06, 0.71)"
-50,-32,-37,P6,"(1.06, 0.71)"
-49,-35,-37,P6,"(1.06, 0.71)"
-51,-29,-38,P6,"(1.06, 0.71)"
-51,-29,-38,P6,"(1.06, 0.71)"
-51,-29,-38,P6,"(1.06, 0.71)"
-44,-29,-37,P6,"(1.06, 0.71)"
-49,-29,-38,P6,"(1.06, 0.71)"
-52,-29,-37,P6,"(1.06, 0.71)"
-50,-27,-37,P6,"(1.06, 0.71)"
-51,-27,-37,P6,"(1.06, 0.71)"
-48,-28,-37,P6,"(1.06, 0.71)"
-50,-28,-37,P6,"(1.06, 0.71)"
-50,-28,-37,P6,"(1.06, 0.71)"
-49,-29,-37,P6,"(1.06, 0.71)"
-47,-28,-38,P6,"(1.06, 0.71)"
-47,-30,-38,P6,"(1.06, 0.71)"
-48,-28,-37,P6,"(1.06, 0.71)"
-49,-29,-37,P6,"(1.06, 0.71)"
-47,-29,-37,P6,"(1.06, 0.71)"
-45,-28,-38,P6,"(1.06, 0.71)"
-44,-36,-37,P6,"(1.06, 0.71)"
-44,-30,-37,P6,"(1.06, 0.71)"
-44,-30,-37,P6,"(1.06, 0.71)"
-45,-30,-37,P6,"(1.06, 0.71)"
-47,-31,-37,P6,"(1.06, 0.71)"
-48,-28,-38,P6,"(1.06, 0.71)"
-49,-29,-38,P6,"(1.06, 0.71)"
-46,-29,-38,P6,"(1.06, 0.71)"
-46,-29,-37,P6,"(1.06, 0.71)"
-47,-29,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-45,-30,-37,P6,"(1.06, 0.71)"
-44,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-38,P6,"(1.06, 0.71)"
-48,-30,-37,P6,"(1.06, 0.71)"
-49,-28,-37,P6,"(1.06, 0.71)"
-48,-30,-37,P6,"(1.06, 0.71)"
-46,-35,-39,P6,"(1.06, 0.71)"
-43,-28,-37,P6,"(1.06, 0.71)"
-47,-28,-37,P6,"(1.06, 0.71)"
-45,-29,-37,P6,"(1.06, 0.71)"
-45,-29,-37,P6,"(1.06, 0.71)"
-46,-29,-38,P6,"(1.06, 0.71)"
-47,-35,-37,P6,"(1.06, 0.71)"
-47,-28,-37,P6,"(1.06, 0.71)"
-47,-28,-37,P6,"(1.06, 0.71)"
-47,-28,-37,P6,"(1.06, 0.71)"
-46,-28,-37,P6,"(1.06, 0.71)"
-48,-28,-37,P6,"(1.06, 0.71)"
-45,-30,-36,P6,"(1.06, 0.71)"
-44,-30,-37,P6,"(1.06, 0.71)"
-48,-35,-38,P6,"(1.06, 0.71)"
-46,-28,-37,P6,"(1.06, 0.71)"
-48,-30,-37,P6,"(1.06, 0.71)"
-47,-28,-39,P6,"(1.06, 0.71)"
-46,-30,-38,P6,"(1.06, 0.71)"
-45,-30,-37,P6,"(1.06, 0.71)"
-45,-30,-37,P6,"(1.06, 0.71)"
-45,-30,-39,P6,"(1.06, 0.71)"
-44,-30,-37,P6,"(1.06, 0.71)"
-45,-30,-38,P6,"(1.06, 0.71)"
-44,-31,-36,P6,"(1.06, 0.71)"
-44,-30,-39,P6,"(1.06, 0.71)"
-44,-29,-37,P6,"(1.06, 0.71)"
-44,-30,-38,P6,"(1.06, 0.71)"
-45,-29,-37,P6,"(1.06, 0.71)"
-45,-29,-37,P6,"(1.06, 0.71)"
-43,-29,-37,P6,"(1.06, 0.71)"
-44,-30,-37,P6,"(1.06, 0.71)"
-45,-29,-37,P6,"(1.06, 0.71)"
-45,-30,-36,P6,"(1.06, 0.71)"
-48,-31,-36,P6,"(1.06, 0.71)"
-46,-31,-37,P6,"(1.06, 0.71)"
-46,-29,-38,P6,"(1.06, 0.71)"
-46,-29,-37,P6,"(1.06, 0.71)"
-45,-29,-38,P6,"(1.06, 0.71)"
-46,-29,-37,P6,"(1.06, 0.71)"
-46,-29,-36,P6,"(1.06, 0.71)"
-44,-29,-36,P6,"(1.06, 0.71)"
-44,-29,-36,P6,"(1.06, 0.71)"
-44,-29,-36,P6,"(1.06, 0.71)"
-45,-29,-35,P6,"(1.06, 0.71)"
-48,-31,-36,P6,"(1.06, 0.71)"
-48,-30,-38,P6,"(1.06, 0.71)"
-49,-29,-36,P6,"(1.06, 0.71)"
-47,-29,-36,P6,"(1.06, 0.71)"
-46,-29,-37,P6,"(1.06, 0.71)"
-45,-29,-37,P6,"(1.06, 0.71)"
-45,-29,-37,P6,"(1.06, 0.71)"
-45,-29,-37,P6,"(1.06, 0.71)"
-46,-29,-37,P6,"(1.06, 0.71)"
-47,-33,-36,P6,"(1.06, 0.71)"
-47,-33,-36,P6,"(1.06, 0.71)"
-47,-33,-36,P6,"(1.06, 0.71)"
-47,-33,-36,P6,"(1.06, 0.71)"
-48,-29,-36,P6,"(1.06, 0.71)"
-46,-29,-36,P6,"(1.06, 0.71)"
-46,-29,-36,P6,"(1.06, 0.71)"
-46,-30,-36,P6,"(1.06, 0.71)"
-46,-29,-36,P6,"(1.06, 0.71)"
-45,-31,-37,P6,"(1.06, 0.71)"
-45,-29,-36,P6,"(1.06, 0.71)"
-45,-31,-36,P6,"(1.06, 0.71)"
-45,-29,-37,P6,"(1.06, 0.71)"
-46,-29,-36,P6,"(1.06, 0.71)"
-46,-30,-36,P6,"(1.06, 0.71)"
-45,-29,-36,P6,"(1.06, 0.71)"
-46,-29,-36,P6,"(1.06, 0.71)"
-45,-33,-38,P6,"(1.06, 0.71)"
-46,-30,-36,P6,"(1.06, 0.71)"
-46,-36,-37,P6,"(1.06, 0.71)"
-45,-30,-37,P6,"(1.06, 0.71)"
-45,-34,-38,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-35,-38,P6,"(1.06, 0.71)"
-45,-31,-37,P6,"(1.06, 0.71)"
-45,-29,-39,P6,"(1.06, 0.71)"
-47,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-36,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
-46,-30,-37,P6,"(1.06, 0.71)"
